change_type,mall_code,name,old_category,new_category,old_level,new_level,reason
category,MALL_1CB5148C,和利时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_88F40524,银河商城(新洲医院东),department_store,shopping_mall,,,keyword_shopping
category,MALL_44792E4C,兄弟商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_785260C7,八卦商场,department_store,shopping_mall,,,typecode_0601
category,MALL_2447A738,特克斯环球广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_BA6CA5BF,宝地购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_3B3A479E,润科城市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2460362D,长江商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_758D42EC,伊达时代商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_AB1E1A7B,博格拉时代购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_3E756730,科然河商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_D038E581,阿图什市鑫骑仕时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_FDBD0FDA,阿图什西域商贸中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_E783A8AE,玉龙广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_5125C71B,东方红商场,department_store,shopping_mall,,,typecode_0601
category,MALL_B5BB1F35,准噶尔商场,department_store,shopping_mall,,,typecode_0601
category,MALL_0666A1FD,和家乐广场(购物中心),department_store,shopping_mall,,,keyword_shopping
category,MALL_F785EBE1,汇源城,department_store,shopping_mall,,,keyword_shopping
category,MALL_FCE1B81A,都市广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_3AB098A2,汇友商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_407DFBF6,三环商贸中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_50C36A5E,白碱滩商场,department_store,shopping_mall,,,typecode_0601
category,MALL_33DB67F8,花园商场(中兴路),department_store,shopping_mall,,,typecode_0601
category,MALL_895F3FFE,北屯商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_6D9D4CBB,得仁商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_A220BC47,百兴园购物广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_2D58A1C1,西北路商场(阿勒泰博爱医院西北),department_store,shopping_mall,,,typecode_0601
category,MALL_344C74D9,1964壹酒肉肆,department_store,shopping_mall,,,typecode_0601
category,MALL_F1E2B10F,世纪购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_A99C8673,亚中商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_9D7D896A,兵团第五师万象汇,department_store,shopping_mall,,,typecode_0601
category,MALL_27128451,博乐时代广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_A10A69B9,友好商场,department_store,shopping_mall,,,typecode_0601
category,MALL_2C82A988,地王商城(博乐市卫生局南),department_store,shopping_mall,,,keyword_shopping
category,MALL_4040DFE5,渝博商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_FBD3BD6B,老友好商场三楼31号,department_store,shopping_mall,,,typecode_0601
category,MALL_71758153,赛里木湖历史文化商业广场(建设中),department_store,lifestyle_center,,,keyword_lifestyle
category,MALL_71EEE864,金汇源商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_A813D421,博格达尔商场,department_store,shopping_mall,,,typecode_0601
category,MALL_A3D89A93,哈镇供销商场,department_store,shopping_mall,,,typecode_0601
category,MALL_F85DBBE1,温泉县春风商业综合体,department_store,shopping_mall,,,typecode_0601
category,MALL_71E06742,永盛商厦,department_store,shopping_mall,,,typecode_0601
category,MALL_B96A22E8,汇金广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_8CAE6E34,精河商场,department_store,shopping_mall,,,typecode_0601
category,MALL_FB02CD59,紫金商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_DE49A8EB,魔味鸭,department_store,shopping_mall,,,typecode_0601
category,MALL_1C6EB3D6,万国旅游购物商场,department_store,shopping_mall,,,keyword_shopping
category,MALL_4C6F0BB4,天一商贸城(建设中),department_store,shopping_mall,,,keyword_shopping
category,MALL_774CE70D,新世纪商贸城,department_store,shopping_mall,,,keyword_shopping
category,MALL_9F018B10,华视商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_8A2A2EC5,天山商城(建设中),department_store,shopping_mall,,,keyword_shopping
category,MALL_9A2B13D4,温州商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_B176BE4B,百姓商场,department_store,shopping_mall,,,typecode_0601
category,MALL_8391CD29,诚信时代购物中心,department_store,shopping_mall,,,keyword_shopping
category,MALL_6C59715F,东游商场,department_store,shopping_mall,,,typecode_0601
category,MALL_DABE83E2,供销商场,department_store,shopping_mall,,,typecode_0601
category,MALL_5EB81615,大世界商场(振兴西路),department_store,shopping_mall,,,typecode_0601
category,MALL_9FE381DD,天马商城,department_store,shopping_mall,,,keyword_shopping
category,MALL_EE22134A,好诚广场,department_store,shopping_mall,,,keyword_shopping
category,MALL_4A8B3E13,振兴夜市广场,department_store,shopping_mall,,,keyword_shopping
